repo,pr_id,title,body,author,created_time,merged,labels
facebook/react,36479,perf(react-dom): bound server style name cache,"## Summary

This bounds the module-level `styleNameCache` used by `processStyleName` in the React DOM server renderer.

The cache normally contains a small fixed set of style property names, but it is currently unbounded for the lifetime of a long-running SSR process. This change clears the cache if it grows beyond 1024 unique keys, preserving the existing fast path for normal cases while avoiding pathological retention of unbounded user-generated style names.

## Test Plan

- Not run locally yet; opening as draft for initial feedback.
- Intended checks before marking ready:
  - `yarn test packages/react-dom`
  - relevant React DOM server/Fizz tests
  - microbenchmark if maintainers want data for the cache cap tradeoff

## Notes

I chose a simple clear-on-limit strategy instead of LRU to avoid adding per-access overhead to the hot path.
",wyf027,2026-05-16T03:19:51Z,False,['CLA Signed']
facebook/react,36478,"[DevTools] Fix double-REMOVE crash when Activity hidden children are inside a suspended Subtree (#36315, #36375)","The error ""Cannot remove node X because no matching node was found in the Store"" was introduced by the Activity hidden-subtree feature (ed69815ce), which made Activity's hidden children visible in the DevTools Store.

**Why?**
When a Suspense boundary suspends, `disconnectChildrenRecursively` walks the DevTools instance tree and sends TREE_OPERATION_REMOVE for every visible node including children of hidden Activity components, which are now tracked in the Store. The backend FiberInstances remain alive (React keeps the fiber tree for the suspended content), so their IDs are still in `idToDevToolsInstanceMap`.

Later, if one of those children is removed from the React tree while the Suspense is still suspended, `unmountRemainingChildren()` is called from inside `updateFiberRecursively`'s `finally` block. At that point the `isInDisconnectedSubtree` module level flag has already been restored to `false` by an inner try/finally, and the Activity's Offscreen fiber does not satisfy `isSuspendedOffscreen()` (its parent is ActivityComponent, not SuspenseComponent), so `unmountRemainingChildren` takes the unguarded else branch and calls `recordDisconnect` again for the same instance — sending a second TREE_OPERATION_REMOVE for a node that is no longer in `_idToElement`.

**Fix**
Add a per-instance `isDisconnected` boolean to `FiberInstance` and `VirtualInstance` (initialized to `false`). This acts as a second, stateful guard independent of the global `isInDisconnectedSubtree` flag:

- `recordDisconnect` / `recordVirtualDisconnect`: return early if `instance.isDisconnected` is already `true`; set it to `true` before pushing to `pendingRealUnmountedIDs`.
- `recordReconnect` / `recordVirtualReconnect`: reset `isDisconnected` to `false` so that the normal suspend → reveal → suspend cycle continues to work correctly.

The per-instance flag prevents any double-REMOVE regardless of which code path causes `recordDisconnect` to be called a second time, making the fix robust against future interactions with complex Suspense / Activity trees.

## Summary

Fixes [#36315](https://github.com/facebook/react/issues/36315)
Fixes [#36375](https://github.com/facebook/react/issues/36375)

The root cause and fix are described above

## How did you test this change?
Added a regression test in store-test.js that exercises the full 
lifecycle: hidden Activity inside Suspense → suspend → remove child 
from Activity → reveal Suspense. The new test passes and confirms  no ""Cannot remove node"" error is thrown. Ran the full DevTools test suite via yarn test-build-devtools. The 11 pre-existing failures on main are unrelated to this change 
zero new regressions introduced.

Additional checks:
yarn prettier, no formatting changes needed
yarn linc, lint passed for all changed files
yarn flow, 0 errors
",arnieS06,2026-05-15T22:14:58Z,False,['CLA Signed']
facebook/react,36477,[react-compiler] Fix GeneratedSource Symbol leaking into output Babel AST loc,"## Summary

Fixes #36327

\abel-plugin-react-compiler\ uses a \Symbol()\ sentinel (\GeneratedSource\) for synthesized AST nodes that lack source locations. In \codegenPlace()\, this sentinel was being directly assigned to the output Babel AST node's \loc\ field via an unchecked cast (\identifier.loc = place.loc as any\).

This violates Babel's \Node.loc\ type contract (\SourceLocation | null\) and causes \8.serialize()\ to throw \Symbol() could not be cloned\ when downstream tools (Metro, Expo, jest-worker, etc.) try to serialize the compiled AST across process/worker boundaries.

## Root Cause

In \codegenPlace()\, \convertIdentifier()\ correctly skips setting \loc\ when the value is \GeneratedSource\ (via the \withLoc\ wrapper). However, the next line unconditionally overwrites \identifier.loc\ with \place.loc\:

\\\	ypescript
// Before (broken):
const identifier = convertIdentifier(place.identifier);
identifier.loc = place.loc as any; // leaks Symbol() into output AST
return identifier;
\\\

## Fix

Added the same guard pattern used by \withLoc()\ and \createCallExpression()\ in the same file:

\\\	ypescript
// After (fixed):
const identifier = convertIdentifier(place.identifier);
if (place.loc != null && place.loc !== GeneratedSource) {
  identifier.loc = place.loc as any;
}
return identifier;
\\\

## Test Plan

- Mirrors the identical guard used in \withLoc()\ (line 1687) and \createCallExpression()\ (line 1801) in the same file
- The issue provides a minimal standalone repro that can be verified after building",MD-Mushfiqur123,2026-05-15T00:10:46Z,False,['CLA Signed']
facebook/react,36476,"fix(scripts): new-worktree --compiler guard, yarn cleanup trap, and gitignore comment","--compiler without --claude now errors immediately. Previously the flag was silently ignored, which was confusing since it has no effect on its own.
yarn install failures now correctly trigger cleanup. Both installs were running in subshells ((cd ... && yarn)), which causes trap ERR to behave inconsistently across bash versions — the worktree could be left behind on a failed install. Replaced with direct cd && yarn in the current shell so the trap reliably fires.
Added a comment documenting valid .gitignore forms for .worktrees. The regex accepts /.worktrees, .worktrees/, and /.worktrees/ in addition to .worktrees, but nothing made that clear. A future contributor would likely ""fix"" it incorrectly without the comment.",iamdaven,2026-05-14T17:36:07Z,False,['CLA Signed']
facebook/react,36475,fix[devtools]: gracefully handle missing nodes in TREE_OPERATION_REMOVE instead of crashing,"## Summary

When React re-renders components quickly (e.g., during scrolling or rapid state updates), DevTools tree operations can arrive out of order. This causes `TREE_OPERATION_REMOVE` to either:
- Try removing a node that was already removed in a previous operation
- Try removing a node from a parent that was already removed

The previous code called `this._throwAndEmitError()` which **crashes the entire DevTools extension** and shows an error overlay. This fix gracefully handles these race conditions by logging a warning (debug builds only) and skipping to the next operation.

## Changes

In `packages/react-devtools-shared/src/devtools/store.js`:

| Before | After |
|--------|-------|
| `_throwAndEmitError(Error(...))` + `break` | `if (__DEBUG__) { console.warn(...) }` + `continue` |
| 🚫 **Crashes DevTools** on race condition | ✅ **Gracefully skips** already-removed nodes |

Key design decisions:
- **`continue` instead of `break`**: If one node in a batch is already gone, we should still process the rest of the batch
- **`__DEBUG__` guard**: Warnings only in debug builds; production silently handles the race condition
- **Legitimate errors preserved**: The ""Node was removed before its children"" error still correctly throws (that's a real logic bug, not a race condition)

## Related Issues

Fixes #33738, #25884

## Test Plan

- [x] Manual code review — changes are minimal and targeted
- [ ] Existing Store tests should pass (note: requires full React build setup)
",MD-Mushfiqur123,2026-05-14T13:47:38Z,False,['CLA Signed']
facebook/react,36474,[DevTools] Ignore duplicate commit tree adds,"## Summary

Fixes #36124.
Fixes #36006.

The Profiler commit tree can receive duplicate add operations for a fiber that is already present in the reconstructed tree. Instead of throwing while rendering Profiler charts, skip the duplicate add payload and continue applying later operations for that commit.

## How did you test this change?

- yarn test --build --project devtools packages/react-devtools-shared/src/__tests__/profilingCommitTreeBuilder-test.js --runInBand",yudin-s,2026-05-14T12:38:54Z,False,['CLA Signed']
facebook/react,36473,[DevTools] Ignore missing nodes in ranked chart,"## Summary

Fixes #35818.

The ranked Profiler chart can receive duration entries for fibers that are no longer present in the reconstructed commit tree. Instead of throwing while rendering the chart, skip those stale duration entries and continue rendering the remaining ranked data.

## How did you test this change?

- yarn test --build --project devtools packages/react-devtools-shared/src/__tests__/profilingCharts-test.js --runInBand",yudin-s,2026-05-14T12:30:20Z,False,['CLA Signed']
facebook/react,36472,[DevTools] Ignore child adds after parent removal,"## Summary

Fixes #36048.

When a bridge update removes a parent and then includes an add operation for a child of that removed parent, the DevTools Store currently throws because the parent is no longer present. This skips only the add operation whose parent was removed earlier in the same bridge update while preserving the existing missing-parent error for other malformed updates.

## How did you test this change?

- yarn build-for-devtools-dev
- yarn test --build --project devtools packages/react-devtools-shared/src/__tests__/store-test.js --runInBand",yudin-s,2026-05-14T12:16:49Z,False,['CLA Signed']
facebook/react,36471,Fix controlled date/time input reset behavior,"## Summary

Fixes #23299.

For controlled date/time-style inputs, React was syncing defaultValue from value on every update. On iOS Safari/Chrome, the native Reset/Clear button can reset the current value back to defaultValue. Because React kept defaultValue synced to the current value, Reset could become a no-op from React’s value tracking perspective, causing React’s synthetic onChange to be suppressed.

This change preserves the initial defaultValue setup from initInput, but skips later defaultValue syncing from value for date/time-style input types. This allows reset behavior to produce a real value change while keeping controlled value updates intact.

## How did you test this change?

yarn prettier
yarn linc
yarn flow dom-node
node ./scripts/jest/jest-cli.js ReactDOMInput-test
node ./scripts/jest/jest-cli.js ChangeEventPlugin

Added a regression test for controlled time inputs to verify that defaultValue is not resynced from value after updates.
",LeSingh1,2026-05-14T05:27:13Z,False,['CLA Signed']
facebook/react,36468,[FlightReply] Don't drop FormData entries in `decodeReplyFromBusboy`,"Fixes a regression from #36425 where referenced `FormData` entries can be dropped by `decodeReplyFromBusboy` when files are interleaved with text fields in the payload.

`decodeReplyFromBusboy` queues text fields that arrive while a file is being streamed and flushes them after the last file's `'end'`, working around busboy emitting `'end'` deferred relative to subsequent `'field'` events. With multiple files interleaved with text, this loses the relative order of the affected text entries. The reorder was a long-standing but invisible issue — entries came back in the wrong order but were all present — until #36425 tightened how referenced FormData entries are collected from the backing store to rely on them being contiguous. With that assumption violated, referenced FormDatas can now come back with some entries dropped. The pattern is most easily surfaced through `useActionState` actions that return the submitted `FormData` as part of their state.

This replaces the tail-flush with a linked list of pending files. Text fields that arrive while a file is in flight are queued on the tail file's `queuedFields`; fields that arrive when the list is empty resolve immediately. `flush()` walks from the head, resolving each completed file followed by its queued fields, and stops at the first file that hasn't ended yet. The backing FormData now matches the payload's order, restoring the contiguity assumption (and fixing the long-standing reorder as a side effect). The same change is applied to all five copies in `react-server-dom-{webpack,turbopack,parcel,esm,unbundled}`. Two new tests cover the multi-file interleave.

fixes vercel/next.js#93822",unstubbable,2026-05-13T22:19:57Z,True,"['CLA Signed', 'React Core Team']"
facebook/react,36467,Add ViewTransition event callback unit tests,Pulling some basic test coverage out of https://github.com/facebook/react/pull/36135 as these unit tests are needed regardless of nested enter/exit work.,jackpope,2026-05-13T20:13:39Z,True,['CLA Signed']
facebook/react,36466,docs: fix duplicated word in DOM server comments,"Fixes a duplicated word in three nearby server-rendering validation comments.

This is comment-only; no runtime behavior changes.",oab24413gmai,2026-05-13T15:50:41Z,False,[]
facebook/react,36465,[compiler] Preserve JSX pragmas before generated imports,"## Summary

Fixes #36460.

React Compiler adds a runtime import for compiled functions. When a source file starts with a JSX pragma such as `@jsxImportSource`, inserting that runtime import at the very start of the program moves the pragma after a code statement in the generated output. Downstream JSX transforms such as Oxc, SWC, and TypeScript only honor these pragmas before code statements.

This preserves leading JSX pragma comments by moving them onto the first generated compiler import before inserting it. Non-JSX leading comments are left on the original first statement, which avoids changing existing compiler fixture output for test-only config comments.

## How did you test this change?

- `corepack yarn prettier --check packages/babel-plugin-react-compiler/src/Entrypoint/Imports.ts packages/babel-plugin-react-compiler/src/__tests__/Imports-test.ts`
- `corepack yarn jest src/__tests__/Imports-test.ts --runInBand`
- `git diff --check`",yudin-s,2026-05-13T10:21:23Z,False,['CLA Signed']
facebook/react,36464,[compiler] Allow recursive useEffectEvent callbacks,"## Summary

Fixes #34888.

The mutation inference pass was treating recursive references to a function returned from `useEffectEvent` as a use-before-declaration of the hoisted context variable. This happened because the scan for hoisted context accesses did not distinguish the declaration's initializer from true prior accesses, and it also continued to consider references after the `StoreContext Const` initialization as early reads.

This tracks initialized hoisted context declarations while finding early accesses and treats self-references through a `useEffectEvent` initializer as safe. The existing invalid setState-before-declaration case remains covered.

## How did you test this change?

- `corepack yarn prettier --check packages/babel-plugin-react-compiler/src/Inference/InferMutationAliasingEffects.ts packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-recursive-useEffectEvent.tsx`
- `corepack yarn build` from `compiler/packages/babel-plugin-react-compiler`
- `corepack yarn snap:build` from `compiler`
- `node ../snap/dist/main.js test --worker-threads false --pattern allow-recursive-useEffectEvent` showed `1 Tests, 1 Passed, 0 Failed` before local snap runner shutdown error `Farm is ended, no more calls can be done to it`
- `node ../snap/dist/main.js test --worker-threads false --pattern error.invalid-hoisting-setstate` showed `1 Tests, 1 Passed, 0 Failed` before the same local snap runner shutdown error",yudin-s,2026-05-13T09:58:54Z,False,['CLA Signed']
facebook/react,36463,[compiler] Fix refs lint false positive for props.ref forwarding,"## Summary

Fixes a false positive in the refs validation used by `eslint-plugin-react-hooks` where forwarding `props.ref` through JSX could cause sibling `props.*` reads to be treated as ref accesses.

The ref validation temporary sidemap now keeps ref-typed property loads such as `props.ref` as their declared ref type instead of aliasing them back to the containing object. This preserves diagnostics for direct `props.ref.current` updates while allowing ordinary sibling prop reads in JSX.

Adds a compiler fixture covering JSX forwarding of `props.ref` alongside sibling props.

Fixes #34775

Related: #36416 appears to address the same class of issue; this PR keeps the narrower regression case isolated.

Recreated from #36462 after signing the Meta CLA.

## How did you test this change?

- `corepack yarn prettier --check packages/babel-plugin-react-compiler/src/Validation/ValidateNoRefAccessInRender.ts packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-props-property-access-after-ref-prop.tsx`
- `node ../snap/dist/main.js test --worker-threads false --pattern allow-props-property-access-after-ref-prop` showed `1 Tests, 1 Passed, 0 Failed` before the local snap runner shutdown error `Farm is ended, no more calls can be done to it`
- `node ../snap/dist/main.js test --worker-threads false --pattern error.invalid-write-ref-prop-in-render` showed `1 Tests, 1 Passed, 0 Failed` before the same local snap runner shutdown error
",yudin-s,2026-05-13T09:46:50Z,False,['CLA Signed']
facebook/react,36462,[compiler] Fix refs lint false positive for props.ref forwarding,"## Summary

Fixes a false positive in the refs validation used by `eslint-plugin-react-hooks` where forwarding `props.ref` through JSX could cause sibling `props.*` reads to be treated as ref accesses.

The ref validation temporary sidemap now keeps ref-typed property loads such as `props.ref` as their declared ref type instead of aliasing them back to the containing object. This preserves diagnostics for direct `props.ref.current` updates while allowing ordinary sibling prop reads in JSX.

Adds a compiler fixture covering JSX forwarding of `props.ref` alongside sibling props.

Fixes #34775

Related: #36416 appears to address the same class of issue; this PR keeps the narrower regression case isolated.

## How did you test this change?

- `corepack yarn prettier --check packages/babel-plugin-react-compiler/src/Validation/ValidateNoRefAccessInRender.ts packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-props-property-access-after-ref-prop.tsx`
- `node ../snap/dist/main.js test --worker-threads false --pattern allow-props-property-access-after-ref-prop` showed `1 Tests, 1 Passed, 0 Failed` before the local snap runner shutdown error `Farm is ended, no more calls can be done to it`
- `node ../snap/dist/main.js test --worker-threads false --pattern error.invalid-write-ref-prop-in-render` showed `1 Tests, 1 Passed, 0 Failed` before the same local snap runner shutdown error",yudin-s,2026-05-13T09:32:17Z,False,[]
facebook/react,36457,[ci] Remove redundant node_modules caches,"I did an inventory of our caches and caching of setup-node stood out as redundant. If you use the hash of a lockfile in `actions/cache` and specify the same lockfile in `cache-dependency-path` of `actions/setup-node`, your cache key is equivalent. 

The cache keys for these steps used to be not equivalent due to using different restore-keys. Since https://github.com/facebook/react/pull/33578/changes#r2157682889 we no longer use restore keys though.

Bumped the cache keys where I switched between actions/cache and actions/cache/* to ensure caches are consistent and nothing broke.",eps1lon,2026-05-12T20:53:58Z,True,"['CLA Signed', 'React Core Team']"
facebook/react,36456,Unified release process,"This unifies the release process for Nightlies and stable releases within a single workflow. The publish job now runs in a protected GitHub environment that matches our protected branches. This ensures release are only published from source that is reviewed by at least two people (commit author and reviewer). No self-review is allowed.

Any release going forward will be done from CI.

Discord notifications and automatic Nightlies should work like before.

Authentication is based on NPM's Trusted Publishing which allows us to drop usage of static automation tokens. However, this means
1. Nightlies will only be tagged with `canary` (no more `next` tag)
2. older releases will get a `backport` tag instead

These downsides are unavoidable with NPM's Trusted Publishing. OIDC tokens from GitHub are only allowed to use `npm publish` (which only allows a single tag). [No `npm dist-tag`](https://github.com/npm/cli/issues/8547) or `npm deprecate` operations are allowed.

Backport releases are blocked until we implement a custom Ruleset bypass to allow ref creation. If we'd allow ref creation for `releases/**/*`, a single compromised account with write access could just create the ref from an unreviewed commit.

For a stable release, manually bumping versions is still required. 

I removed the ""release from npm"" workflow since that's largely defunct. Especially for backport releases we wouldn't validate a Canary before so all that adds is time between vulnerability discovery and fix being published. Still an interesting idea to implement but since we nowadays publish canaries from CI and use the same artifacts for stable, I don't see much added confidence we'd gain by using NPM artifacts. 

## Test plan

- [Nightly from `main` releases -canary-](https://github.com/eps1lon/react/actions/runs/25743163266/job/75599056940)
- [Nightly from arbitrary branch is blocked](https://github.com/eps1lon/react/actions/runs/25743649103)
- [Stable from `main` releases ReactVersions.js](https://github.com/eps1lon/react/actions/runs/25743683054)
- [Stable from `main` releases ReactVersions with allow-listed packages](https://github.com/eps1lon/react/actions/runs/25743707973)
- [Stable from arbitrary branch is blocked](https://github.com/eps1lon/react/actions/runs/25743734740)
- [Unauthed run fails](https://github.com/eps1lon/react/actions/runs/25743936393/job/75601863833)
- [trusted publishing works](https://github.com/eps1lon/react/actions/runs/25748650583/job/75618754337#step:8:767) (on [fake package](https://github.com/eps1lon/react/commit/b09687a9ca4bfe153755d113865ad9b402d78dd7))  -> https://www.npmjs.com/package/@eps1lon/mui-react?activeTab=versions",eps1lon,2026-05-12T17:00:36Z,True,"['CLA Signed', 'React Core Team']"
facebook/react,36455,fix[describeClassComponentFrame]: invoke constructor with new keyword,"For JavaScript runtimes that do not have [`Reflect`](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Reflect) supported, we had a fall back that was calling the constructor with overridden `this` context via
```
fn.apply(Fake.prototype);
```

In ES6, it is required to call constructor only with the `new` keyword, otherwise the runtime is expected to throw a corresponding TypeError:
```
TypeError: Class constructor <> cannot be invoked without 'new'
```

We've observed this error in Hermes runtime, but this is applicable to V8 or any other runtime. The only reason why V8 wasn't affected is because it implemented Reflect APIs.

Instead of the incorrect call, we will fall back to calling `new fn()`, but with a temporary patched prototype of the class, which would make a trap out of the setter for `props` object. We use the same approach when `Reflect` APIs are available, but instead of modifying the prototype, we pass the fake context:
https://github.com/facebook/react/blob/d5736f098edee62c44f27b053e6e48f5fa443803/packages/shared/ReactComponentStackFrame.js#L129-L148


---

See tests implemented. Without the changes, the test would fail with the `TypeError` mentioned above.",hoxyq,2026-05-12T16:32:14Z,True,['CLA Signed']
facebook/react,36454,Fix: ReactDOM.preloadModule crashes with repeated custom as value,"## Summary

Fixes a crash in `ReactDOM.preloadModule()` when called multiple times with the same custom `as` value (e.g., `as: 'serviceworker'`).

## Root Cause

In `ReactFizzConfigDOM.js` line 6555, the code checks `resumableState.moduleUnknownResources.hasOwnProperty(as)` but then reads from `resumableState.unknownResources[as]` — which is `undefined` for custom `as` types since they're stored in `moduleUnknownResources`, not `unknownResources`.

## Fix

One-word change: `unknownResources` → `moduleUnknownResources` on line 6555.

**Before:**
```js
resources = resumableState.unknownResources[as];  // undefined for custom as
```

**After:**
```js
resources = resumableState.moduleUnknownResources[as];  // correct bucket
```

## Reproduction

```js
function App() {
  ReactDOM.preloadModule('worker-a', {as: 'serviceworker'});
  ReactDOM.preloadModule('worker-b', {as: 'serviceworker'});
  return <div>hello</div>;
}
```

The second call crashes with: `TypeError: Cannot read properties of undefined (reading 'hasOwnProperty')`

Fixes #36440",jshaofa-ui,2026-05-12T13:26:21Z,False,[]
facebook/react,36453,[compiler] Allow ref initialization with sentinel values,"## Summary

Fixes #30782.

Allow the ref access validator to recognize lazy initialization patterns that use a module-level sentinel value passed to `useRef`, for example `useRef(UNINITIALIZED)` guarded by `ref.current === UNINITIALIZED`.

The validator now tracks a stable key for non-local bindings so repeated `LoadGlobal(module)` reads of the same sentinel compare as the same initial value. It preserves the existing nullish initialization behavior and keeps non-null arbitrary initialization patterns rejected.

## How did you test this change?

- `corepack yarn workspace snap run build`
- `corepack yarn workspace snap run snap --pattern allow-ref-initialization-symbol --sync`
- `corepack yarn workspace snap run snap --pattern allow-ref-initialization --sync`
- `corepack yarn workspace snap run snap --pattern error.ref-initialization-arbitrary --sync`
- `corepack yarn workspace snap run snap --pattern error.ref-initialization-other --sync`
- `corepack yarn workspace snap run snap --pattern error.ref-initialization-linear --sync`
",trandaiviethung2001,2026-05-12T13:13:57Z,False,[]
